mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_max_iter,param_shrinking,param_coef0,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
8.7851158618927,0.3463636899294438,0.5228804588317871,0.030298362150433446,0.01,1,rbf,2000,False,,,"{'C': 0.01, 'gamma': 1, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': False}",0.3445635528330781,0.4992343032159265,0.3537519142419602,0.3460949464012251,0.30828220858895705,0.3703853850562294,0.06632090623474883,3202,0.3293757181156645,0.5101493680582152,0.3531214094216775,0.3378016085790885,0.35222052067381315,0.37653372496969173,0.06740395085000926
9.047669649124146,0.34846806448365897,0.5501109600067139,0.015213522652179136,0.01,0.5,rbf,1000,True,,,"{'C': 0.01, 'gamma': 0.5, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': True}",0.5313935681470138,0.6263399693721287,0.5206738131699847,0.6110260336906586,0.5904907975460123,0.5759848363851596,0.04247737828099635,2122,0.5243201838376101,0.6170049789352738,0.5450019149751053,0.6020681731137495,0.6029862174578867,0.5782762936639252,0.036592324302295684
8.823526620864868,0.40674683059883265,0.5302781105041504,0.02797359577520562,0.01,0.5,rbf,1000,False,,,"{'C': 0.01, 'gamma': 0.5, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': False}",0.5313935681470138,0.6263399693721287,0.5206738131699847,0.6110260336906586,0.5904907975460123,0.5759848363851596,0.04247737828099635,2122,0.5243201838376101,0.6170049789352738,0.5450019149751053,0.6020681731137495,0.6029862174578867,0.5782762936639252,0.036592324302295684
8.802970266342163,0.38124516510443,0.5330575466156006,0.03350925989121373,0.01,0.5,rbf,2000,True,,,"{'C': 0.01, 'gamma': 0.5, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': True}",0.5329249617151608,0.6232771822358346,0.552833078101072,0.5895865237366003,0.5858895705521472,0.5769022632681631,0.031322911715220315,2115,0.5270011489850632,0.646112600536193,0.5836844121026427,0.5821524320183837,0.5876722817764165,0.5853245750837398,0.03772285891403878
9.20822582244873,0.3775543414959758,0.5567777633666993,0.058020733470748646,0.01,0.5,rbf,2000,False,,,"{'C': 0.01, 'gamma': 0.5, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': False}",0.5329249617151608,0.6232771822358346,0.552833078101072,0.5895865237366003,0.5858895705521472,0.5769022632681631,0.031322911715220315,2115,0.5270011489850632,0.646112600536193,0.5836844121026427,0.5821524320183837,0.5876722817764165,0.5853245750837398,0.03772285891403878
8.05400390625,0.4021631478157083,0.5177750587463379,0.042382648340290874,0.01,0.1,rbf,1000,True,,,"{'C': 0.01, 'gamma': 0.1, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': True}",0.5819295558958653,0.5957120980091883,0.5758039816232772,0.6156202143950995,0.6211656441717791,0.5980462988190418,0.01790678758640437,1976,0.6032171581769437,0.6058981233243967,0.6020681731137495,0.5982382229031022,0.6091117917304747,0.6037066938497333,0.003656392104634
8.099945974349975,0.35261253281063826,0.5242373466491699,0.02731493024212613,0.01,0.1,rbf,1000,False,,,"{'C': 0.01, 'gamma': 0.1, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': False}",0.5819295558958653,0.5957120980091883,0.5758039816232772,0.6156202143950995,0.6211656441717791,0.5980462988190418,0.01790678758640437,1976,0.6032171581769437,0.6058981233243967,0.6020681731137495,0.5982382229031022,0.6091117917304747,0.6037066938497333,0.003656392104634
8.13771939277649,0.37644003677310645,0.5157138347625733,0.011506416449485593,0.01,0.1,rbf,2000,True,,,"{'C': 0.01, 'gamma': 0.1, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': True}",0.5803981623277182,0.5972434915773354,0.5788667687595712,0.6171516079632465,0.6211656441717791,0.5989651349599301,0.017749654994684345,1971,0.6009191880505553,0.6047491382612026,0.6024511681348143,0.5970892378399081,0.6098774885145483,0.6030172441602057,0.004240894957850513
8.310243701934814,0.41086778253523526,0.5596787929534912,0.05626705521583169,0.01,0.1,rbf,2000,False,,,"{'C': 0.01, 'gamma': 0.1, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': False}",0.5803981623277182,0.5972434915773354,0.5788667687595712,0.6171516079632465,0.6211656441717791,0.5989651349599301,0.017749654994684345,1971,0.6009191880505553,0.6047491382612026,0.6024511681348143,0.5970892378399081,0.6098774885145483,0.6030172441602057,0.004240894957850513
8.163990926742553,0.4734788326438185,0.5254279136657715,0.01911358422695602,0.01,0.05,rbf,1000,True,,,"{'C': 0.01, 'gamma': 0.05, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': True}",0.557427258805513,0.5880551301684533,0.5788667687595712,0.5865237366003063,0.5812883435582822,0.5784322475784252,0.011023862391973838,2102,0.5691306013021831,0.6032171581769437,0.5993872079662964,0.5683646112600537,0.5750382848392037,0.5830275727089361,0.015147369412018873
8.187658262252807,0.31438130004966125,0.531420087814331,0.038488639873147545,0.01,0.05,rbf,1000,False,,,"{'C': 0.01, 'gamma': 0.05, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': False}",0.557427258805513,0.5880551301684533,0.5788667687595712,0.5865237366003063,0.5812883435582822,0.5784322475784252,0.011023862391973838,2102,0.5691306013021831,0.6032171581769437,0.5993872079662964,0.5683646112600537,0.5750382848392037,0.5830275727089361,0.015147369412018873
8.134673118591309,0.3829194025204151,0.5371476173400879,0.04121871394401142,0.01,0.05,rbf,2000,True,,,"{'C': 0.01, 'gamma': 0.05, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': True}",0.5834609494640123,0.5834609494640123,0.5712098009188361,0.6094946401225115,0.6273006134969326,0.594985390693261,0.020423986409443647,2003,0.5940252776713902,0.6024511681348143,0.598621217924167,0.5932592876292608,0.5972434915773354,0.5971200885873935,0.003321826767569542
8.065273714065551,0.30794014603068004,0.5454886436462403,0.034774688927826335,0.01,0.05,rbf,2000,False,,,"{'C': 0.01, 'gamma': 0.05, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': False}",0.5834609494640123,0.5834609494640123,0.5712098009188361,0.6094946401225115,0.6273006134969326,0.594985390693261,0.020423986409443647,2003,0.5940252776713902,0.6024511681348143,0.598621217924167,0.5932592876292608,0.5972434915773354,0.5971200885873935,0.003321826767569542
8.77256636619568,0.3362917203109699,0.5540800094604492,0.05175022406024949,0.01,0.01,rbf,1000,True,,,"{'C': 0.01, 'gamma': 0.01, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': True}",0.4104134762633997,0.38437978560490044,0.3996937212863706,0.4349157733537519,0.44171779141104295,0.4142241095838931,0.02144940220202208,2926,0.42359249329758714,0.3772500957487553,0.39946380697050937,0.4082726924549981,0.4406584992343032,0.40984751754123067,0.021499462217548445
8.672646856307983,0.3977229922161913,0.5208145618438721,0.012069326814753136,0.01,0.01,rbf,1000,False,,,"{'C': 0.01, 'gamma': 0.01, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': False}",0.4104134762633997,0.38437978560490044,0.3996937212863706,0.4349157733537519,0.44171779141104295,0.4142241095838931,0.02144940220202208,2926,0.42359249329758714,0.3772500957487553,0.39946380697050937,0.4082726924549981,0.4406584992343032,0.40984751754123067,0.021499462217548445
8.696564960479737,0.35598192282593766,0.566023588180542,0.014266372324156803,0.01,0.01,rbf,2000,True,,,"{'C': 0.01, 'gamma': 0.01, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': True}",0.4869831546707504,0.47166921898928027,0.332312404287902,0.34915773353751917,0.5352760736196319,0.43507971702101667,0.08001971779743595,2837,0.4890846418996553,0.4599770202987361,0.33895059364228264,0.3347376484105707,0.5229709035222052,0.42914416155468993,0.07796724092508976
9.17230396270752,0.376794253060656,0.5140655040740967,0.013694875848361161,0.01,0.01,rbf,2000,False,,,"{'C': 0.01, 'gamma': 0.01, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': False}",0.4869831546707504,0.47166921898928027,0.332312404287902,0.34915773353751917,0.5352760736196319,0.43507971702101667,0.08001971779743595,2837,0.4890846418996553,0.4599770202987361,0.33895059364228264,0.3347376484105707,0.5229709035222052,0.42914416155468993,0.07796724092508976
8.550271701812743,0.3448257479403618,0.5143539905548096,0.02001106557096711,0.01,0.005,rbf,1000,True,,,"{'C': 0.01, 'gamma': 0.005, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': True}",0.3460949464012251,0.39356814701378257,0.32465543644716693,0.21898928024502298,0.30368098159509205,0.31739775834045797,0.05753348438967154,3392,0.34584450402144773,0.3918039065492149,0.3492914592110303,0.225201072386059,0.29709035222052066,0.3218462588776545,0.056879476519164446
9.132813310623169,0.36736168432892075,0.5410291671752929,0.03481515559931363,0.01,0.005,rbf,1000,False,,,"{'C': 0.01, 'gamma': 0.005, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': False}",0.3460949464012251,0.39356814701378257,0.32465543644716693,0.21898928024502298,0.30368098159509205,0.31739775834045797,0.05753348438967154,3392,0.34584450402144773,0.3918039065492149,0.3492914592110303,0.225201072386059,0.29709035222052066,0.3218462588776545,0.056879476519164446
8.818036603927613,0.34755393170224536,0.5177000999450684,0.025195772780770738,0.01,0.005,rbf,2000,True,,,"{'C': 0.01, 'gamma': 0.005, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': True}",0.29096477794793263,0.33996937212863704,0.24196018376722817,0.22970903522205208,0.3159509202453988,0.2837108578622497,0.042228845691996336,3469,0.29605515128303334,0.33626962849482955,0.24473381846036002,0.21715817694369974,0.30857580398162326,0.2805585158327092,0.04343237072187665
8.827272605895995,0.39021810661604683,0.5510833740234375,0.052782849358392975,0.01,0.005,rbf,2000,False,,,"{'C': 0.01, 'gamma': 0.005, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': False}",0.29096477794793263,0.33996937212863704,0.24196018376722817,0.22970903522205208,0.3159509202453988,0.2837108578622497,0.042228845691996336,3469,0.29605515128303334,0.33626962849482955,0.24473381846036002,0.21715817694369974,0.30857580398162326,0.2805585158327092,0.04343237072187665
8.845621061325073,0.386123204160433,0.5399209499359131,0.045959963287622155,0.01,0.001,rbf,1000,True,,,"{'C': 0.01, 'gamma': 0.001, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': True}",0.2343032159264931,0.37978560490045943,0.16539050535987748,0.16539050535987748,0.24846625766871167,0.2386672178430838,0.07844541802374502,3575,0.23554193795480657,0.3795480658751436,0.16660283416315588,0.16660283416315588,0.24770290964777947,0.2391997163608083,0.07787677119652647
8.69704828262329,0.3740088237313364,0.5251369476318359,0.034312364403094806,0.01,0.001,rbf,1000,False,,,"{'C': 0.01, 'gamma': 0.001, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': False}",0.2343032159264931,0.37978560490045943,0.16539050535987748,0.16539050535987748,0.24846625766871167,0.2386672178430838,0.07844541802374502,3575,0.23554193795480657,0.3795480658751436,0.16660283416315588,0.16660283416315588,0.24770290964777947,0.2391997163608083,0.07787677119652647
9.105017566680909,0.47797716288001924,0.54660964012146,0.059310863789601896,0.01,0.001,rbf,2000,True,,,"{'C': 0.01, 'gamma': 0.001, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': True}",0.13476263399693722,0.24655436447166923,0.16539050535987748,0.16539050535987748,0.13496932515337423,0.1694134668683471,0.04091494992984105,3901,0.13596323247797779,0.24818077364994254,0.16660283416315588,0.16660283416315588,0.13591117917304749,0.17065217072545594,0.041118700016888034
9.221335458755494,0.43364737453430996,0.546323823928833,0.03903287249758022,0.01,0.001,rbf,2000,False,,,"{'C': 0.01, 'gamma': 0.001, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': False}",0.13476263399693722,0.24655436447166923,0.16539050535987748,0.16539050535987748,0.13496932515337423,0.1694134668683471,0.04091494992984105,3901,0.13596323247797779,0.24818077364994254,0.16660283416315588,0.16660283416315588,0.13591117917304749,0.17065217072545594,0.041118700016888034
9.107108926773071,0.46572281114916964,0.529521894454956,0.026394523693674822,0.01,0.0005,rbf,1000,True,,,"{'C': 0.01, 'gamma': 0.0005, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': True}",0.24808575803981622,0.23583460949464014,0.16539050535987748,0.16539050535987748,0.24846625766871167,0.21263352718458456,0.038840550174214075,3635,0.24779777862887784,0.23515894293374187,0.16660283416315588,0.16660283416315588,0.24770290964777947,0.21277305990734222,0.037977184134219626
8.594503211975098,0.35594401528392045,0.5273663520812988,0.0316242431617413,0.01,0.0005,rbf,1000,False,,,"{'C': 0.01, 'gamma': 0.0005, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': False}",0.24808575803981622,0.23583460949464014,0.16539050535987748,0.16539050535987748,0.24846625766871167,0.21263352718458456,0.038840550174214075,3635,0.24779777862887784,0.23515894293374187,0.16660283416315588,0.16660283416315588,0.24770290964777947,0.21277305990734222,0.037977184134219626
8.971088457107545,0.4671136736595763,0.5347010612487793,0.03013213860660451,0.01,0.0005,rbf,2000,True,,,"{'C': 0.01, 'gamma': 0.0005, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': True}",0.13476263399693722,0.24655436447166923,0.16539050535987748,0.16539050535987748,0.13496932515337423,0.1694134668683471,0.04091494992984105,3901,0.13596323247797779,0.24818077364994254,0.16660283416315588,0.16660283416315588,0.13591117917304749,0.17065217072545594,0.041118700016888034
8.905579805374146,0.41891766796279933,0.5308641910552978,0.030880254757758588,0.01,0.0005,rbf,2000,False,,,"{'C': 0.01, 'gamma': 0.0005, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': False}",0.13476263399693722,0.24655436447166923,0.16539050535987748,0.16539050535987748,0.13496932515337423,0.1694134668683471,0.04091494992984105,3901,0.13596323247797779,0.24818077364994254,0.16660283416315588,0.16660283416315588,0.13591117917304749,0.17065217072545594,0.041118700016888034
4.827814722061158,0.2292638110462107,0.45008025169372556,0.007516109130824835,0.1,scale,rbf,1000,True,,,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': True}",0.7151607963246555,0.7013782542113323,0.7044410413476263,0.7197549770290965,0.7208588957055214,0.7123187929236464,0.00797573231892366,1392,0.7173496744542321,0.7184986595174263,0.7184986595174263,0.710455764075067,0.7170750382848392,0.7163755591697982,0.0030165296536101382
4.771527194976807,0.144499953963417,0.4653444766998291,0.03444671849587952,0.1,scale,rbf,1000,False,,,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': False}",0.7151607963246555,0.7013782542113323,0.7044410413476263,0.7197549770290965,0.7208588957055214,0.7123187929236464,0.00797573231892366,1392,0.7173496744542321,0.7184986595174263,0.7184986595174263,0.710455764075067,0.7170750382848392,0.7163755591697982,0.0030165296536101382
5.042052698135376,0.2768224987916243,0.4756098747253418,0.030085020540235242,0.1,scale,rbf,2000,True,,,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': True}",0.7151607963246555,0.7013782542113323,0.7044410413476263,0.7197549770290965,0.7208588957055214,0.7123187929236464,0.00797573231892366,1392,0.7173496744542321,0.7184986595174263,0.7184986595174263,0.710455764075067,0.7170750382848392,0.7163755591697982,0.0030165296536101382
4.939253568649292,0.2658995131326793,0.45562028884887695,0.04380013990191045,0.1,scale,rbf,2000,False,,,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': False}",0.7151607963246555,0.7013782542113323,0.7044410413476263,0.7197549770290965,0.7208588957055214,0.7123187929236464,0.00797573231892366,1392,0.7173496744542321,0.7184986595174263,0.7184986595174263,0.710455764075067,0.7170750382848392,0.7163755591697982,0.0030165296536101382
4.754007005691529,0.16477392661336718,0.45560388565063475,0.0065290323273452175,0.1,auto,rbf,1000,True,,,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': True}",0.7151607963246555,0.6983154670750383,0.7075038284839203,0.7197549770290965,0.7177914110429447,0.7117052959911311,0.007883127442941175,1402,0.7184986595174263,0.7154346993489085,0.7173496744542321,0.7100727690540023,0.7155436447166922,0.7153798894182523,0.002891440004785669
4.90774941444397,0.21336742720812651,0.4762687683105469,0.026423521167762587,0.1,auto,rbf,1000,False,,,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': False}",0.7151607963246555,0.6983154670750383,0.7075038284839203,0.7197549770290965,0.7177914110429447,0.7117052959911311,0.007883127442941175,1402,0.7184986595174263,0.7154346993489085,0.7173496744542321,0.7100727690540023,0.7155436447166922,0.7153798894182523,0.002891440004785669
4.836521339416504,0.22285814032119708,0.47202353477478026,0.040304481863444354,0.1,auto,rbf,2000,True,,,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': True}",0.7151607963246555,0.6983154670750383,0.7075038284839203,0.7197549770290965,0.7177914110429447,0.7117052959911311,0.007883127442941175,1402,0.7184986595174263,0.7154346993489085,0.7173496744542321,0.7100727690540023,0.7155436447166922,0.7153798894182523,0.002891440004785669
5.076159572601318,0.2587446038178053,0.4620933532714844,0.04104851950846841,0.1,auto,rbf,2000,False,,,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': False}",0.7151607963246555,0.6983154670750383,0.7075038284839203,0.7197549770290965,0.7177914110429447,0.7117052959911311,0.007883127442941175,1402,0.7184986595174263,0.7154346993489085,0.7173496744542321,0.7100727690540023,0.7155436447166922,0.7153798894182523,0.002891440004785669
6.116124629974365,0.1776145920431961,0.4644461154937744,0.05060389556403522,0.1,1,rbf,1000,True,,,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': True}",0.7503828483920367,0.7411944869831547,0.7166921898928025,0.7304747320061256,0.7300613496932515,0.7337611213934743,0.011378697823725335,1278,0.7728839525086174,0.7633090769819992,0.7721179624664879,0.7659900421294523,0.7611026033690659,0.7670807274911245,0.0046947644656696015
6.2480799674987795,0.262614989771629,0.5019263744354248,0.06554633409014438,0.1,1,rbf,1000,False,,,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': False}",0.7503828483920367,0.7411944869831547,0.7166921898928025,0.7304747320061256,0.7300613496932515,0.7337611213934743,0.011378697823725335,1278,0.7728839525086174,0.7633090769819992,0.7721179624664879,0.7659900421294523,0.7611026033690659,0.7670807274911245,0.0046947644656696015
6.403206157684326,0.3485398555956381,0.46949477195739747,0.022745949848150374,0.1,1,rbf,2000,True,,,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': True}",0.7503828483920367,0.7411944869831547,0.7166921898928025,0.7304747320061256,0.7300613496932515,0.7337611213934743,0.011378697823725335,1278,0.7728839525086174,0.7633090769819992,0.7721179624664879,0.7659900421294523,0.7611026033690659,0.7670807274911245,0.0046947644656696015
6.1123137950897215,0.249341311606049,0.45069050788879395,0.032328308692798104,0.1,1,rbf,2000,False,,,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': False}",0.7503828483920367,0.7411944869831547,0.7166921898928025,0.7304747320061256,0.7300613496932515,0.7337611213934743,0.011378697823725335,1278,0.7728839525086174,0.7633090769819992,0.7721179624664879,0.7659900421294523,0.7611026033690659,0.7670807274911245,0.0046947644656696015
5.397789049148559,0.2935139885572763,0.4639138221740723,0.032734748381186014,0.1,0.5,rbf,1000,True,,,"{'C': 0.1, 'gamma': 0.5, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': True}",0.7611026033690659,0.7366003062787136,0.7320061255742726,0.7488514548238897,0.745398773006135,0.7447918526104154,0.010133760999316819,1234,0.7667560321715817,0.7625430869398698,0.7694369973190348,0.7560321715817694,0.7668453292496171,0.7643227234523746,0.00469767357210546
5.441299629211426,0.4168418715701175,0.4608128070831299,0.036754792603454045,0.1,0.5,rbf,1000,False,,,"{'C': 0.1, 'gamma': 0.5, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': False}",0.7611026033690659,0.7366003062787136,0.7320061255742726,0.7488514548238897,0.745398773006135,0.7447918526104154,0.010133760999316819,1234,0.7667560321715817,0.7625430869398698,0.7694369973190348,0.7560321715817694,0.7668453292496171,0.7643227234523746,0.00469767357210546
5.267353916168213,0.19807110390600366,0.4284642696380615,0.024577366503823098,0.1,0.5,rbf,2000,True,,,"{'C': 0.1, 'gamma': 0.5, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': True}",0.7611026033690659,0.7366003062787136,0.7320061255742726,0.7488514548238897,0.745398773006135,0.7447918526104154,0.010133760999316819,1234,0.7667560321715817,0.7625430869398698,0.7694369973190348,0.7560321715817694,0.7668453292496171,0.7643227234523746,0.00469767357210546
5.21666784286499,0.26015951299092904,0.44469561576843264,0.012242351572831394,0.1,0.5,rbf,2000,False,,,"{'C': 0.1, 'gamma': 0.5, 'kernel': 'rbf', 'max_iter': 2000, 'shrinking': False}",0.7611026033690659,0.7366003062787136,0.7320061255742726,0.7488514548238897,0.745398773006135,0.7447918526104154,0.010133760999316819,1234,0.7667560321715817,0.7625430869398698,0.7694369973190348,0.7560321715817694,0.7668453292496171,0.7643227234523746,0.00469767357210546
4.819964218139648,0.2416371635000498,0.47423391342163085,0.04147052413073697,0.1,0.1,rbf,1000,True,,,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf', 'max_iter': 1000, 'shrinking': True}",0.7335375191424196,0.7136294027565084,0.7090352220520674,0.7411944869831547,0.7469325153374233,0.7288658292543146,0.015004181472269493,1306,0.7376484105706625,0.7391803906549215,0.7395633856759862,0.7292225201072386,0.7323889739663093,0.7356007361950236,0.0040916144585276615
